filename,author,realname,author_birth_year,author_death_year,author_sex,title,year,firstprint_description,edition_year,edition,genre,id
1920s/altaev.dekabryata.1926.vert,"Ал., Алтаев None","Ямщикова, Маргарита Владимировна",1872,1959,ж,Декабрята : Из истории восстания декабристов,1926,"Декабрята : Из истории восстания декабристов, М. ; Л.: Земля и фабрика, [1926]",1926,"Декабрята : Из истории восстания декабристов, М. ; Л.: Земля и фабрика, [1926]",historical,altaev.dekabryata
1920s/altaev.do_poslednego_chasa.1926.vert,"Ал., Алтаев None","Ямщикова, Маргарита Владимировна",1872,1959,ж,До последнего часа,1926,"До последнего часа : Рассказ, М. ; Л.: Мол. гвардия, 1926",1926,"До последнего часа : Рассказ, М. ; Л.: Мол. гвардия, 1926",historical,altaev.do_poslednego_chasa
1920s/altaev.kto_dobree.1924.vert,"Ал., Алтаев None","Ямщикова, Маргарита Владимировна",1872,1959,ж,Кто добрее,1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",realism,altaev.kto_dobree
1920s/altaev.na_bastiliyu.1925.vert,"Ал., Алтаев None","Ямщикова, Маргарита Владимировна",1872,1959,ж,На Бастилию,1925,"Дети борьбы : Сб. ист. рассказов, М. ; Л.: Земля и фабрика, 1925",1925,"Дети борьбы : Сб. ист. рассказов, М. ; Л.: Земля и фабрика, 1925",historical,altaev.na_bastiliyu
1920s/altaev.zemlya_zagovorila.1926.vert,"Ал., Алтаев None","Ямщикова, Маргарита Владимировна",1872,1959,ж,Земля заговорила. Картины из крестьянского восстания в Германии,1926,"Земля заговорила. Картины из крестьянского восстания в Германии, М.: Гудок, 1926",1926,"Земля заговорила. Картины из крестьянского восстания в Германии, М.: Гудок, 1926",historical,altaev.zemlya_zagovorila
1920s/altaev.zolotoj_malchik.1924.vert,"Ал., Алтаев None","Ямщикова, Маргарита Владимировна",1872,1959,ж,Золотой мальчик,1924,"Золотой мальчик : Рассказ из истории Итали, М. : Земля и фабрика, 1924",1924,"Золотой мальчик : Рассказ из истории Итали, М. : Земля и фабрика, 1924",realism,altaev.zolotoj_malchik
1920s/amsikova.bagrovyj_hamsin.1926.vert,"Ямщикова, Маргарита Владимировна",,1872,1959,ж,Багровый хамсин:,1926,"Багровый хамсин: Роман из жизни древнего Египта, М. ; Л. : Земля и фабрика, 1926",1926,"Багровый хамсин: Роман из жизни древнего Египта, М. ; Л. : Земля и фабрика, 1926",historical,amsikova.bagrovyj_hamsin
1920s/anuchin.otkrytie_ognia.1922_1923.vert,"Анучин, Дмитрий Николаевич",,1843,1923,м,Открытие огня и способы его добывания,1922,"Открытие огня и способы его добывания, М.: Гос. изд-во, 1922",1923,"Открытие огня и способы его добывания, М.; Пг.: Гос. изд-во, 1923",nonfiction,anuchin.otkrytie_ognia
1920s/arskij.chto_takoje_mopr.1926.vert,"Арский, Р. None","Радзишевский, Андрей Теофилович",1886,1934,м,Что такое МОПР?,1926,"Что такое МОПР?, М ; Л.: Мол. гвардия, 1926",1926,"Что такое МОПР?, М ; Л.: Мол. гвардия, 1926",nonfiction,arskij.chto_takoje_mopr
1920s/auslender.malenkiy_ho.1926.vert,"Ауслендер, Сергей Абрамович",,1886,1937,м,Маленький Хо,1926,"Кругосвет. Сборник для детей и юношества. Книга вторая. Рассказы, воспоминания, путешествия, приключения, техника, Л.: Государственное издательство ""Москва"", 1926",1926,"Кругосвет. Сборник для детей и юношества. Книга вторая. Рассказы, воспоминания, путешествия, приключения, техника, Л.: Государственное издательство ""Москва"", 1926",realism,auslender.malenkiy_ho
1920s/auslender.mnogo_vperedi.1924.vert,"Ауслендер, Сергей Абрамович",,1886,1937,м,Много впереди,1924,"Много впереди, М.: Гиз, 1924",1924,"Много впереди, М.: Гиз, 1924",realism,auslender.mnogo_vperedi
1920s/babaev.krasnye_orly.1925.vert,"Бабаев, Николай Алексеевич",,None,None,м,Красные орлы,1925,"Красные орлы. Рассказ из боевой жизни летчиков, М.: Гиз, 1925",1925,"Красные орлы. Рассказ из боевой жизни летчиков, М.: Гиз, 1925",realism,babaev.krasnye_orly
1920s/babaev.po_volge_na_gidrosamolete.1925.vert,"Бабаев, Николай Алексеевич",,None,None,м,По Волге на гидросамолете,1925,"Кругосвет. Сборник для детей и юношества, М., Л.: Государственное издательство, 1925",1925,"Кругосвет. Сборник для детей и юношества, М., Л.: Государственное издательство, 1925",nonfiction,babaev.po_volge_na_gidrosamolete
1920s/barkhanovskaya.khristofor_kolumb.1926.vert,"Бархановская, Е. None",,None,None,None,Христофор Колумб,1926,"Христофор Колумб, М., Л., Гиз, 1926",1926,"Христофор Колумб, М., Л., Гиз, 1926",biography,barkhanovskaya.khristofor_kolumb
1920s/barseva.kniga_pro_lenku.1925.vert,"Баршева, Мария Сергеевна",,1873,None,ж,Книга про Леньку,1925,"Книга про Леньку : (Для ст. возраста), М. ; Л.: Земля и фабрика, 1925",1925,"Книга про Леньку : (Для ст. возраста), М. ; Л.: Земля и фабрика, 1925",realism,barseva.kniga_pro_lenku
1920s/barseva.pyhtelka.1924.vert,"Баршева, Мария Сергеевна",,1873,None,ж,Пыхтелка,1924,"Пыхтелка : Сказка , [М.] : И.Кнебель, [1924]",1924,"Пыхтелка : Сказка , [М.] : И.Кнебель, [1924]",skazka,barseva.pyhtelka
1920s/barsheva.chasy_ostanovilis.1927.vert,"Баршева, Мария Сергеевна",,1873,None,ж,Часы остановились,1927,"Гудки : Первая книга для чтения после букваря для городских школ. Вып. 2 : Дома и на улице, М.: ""Мосполиграф"" типо-цинк. ""Мысль печатника"", 1927",1927,"Гудки : Первая книга для чтения после букваря для городских школ. Вып. 2 : Дома и на улице, М.: ""Мосполиграф"" типо-цинк. ""Мысль печатника"", 1927",realism,barsheva.chasy_ostanovilis
1920s/barsheva.dumay_o_drugih.1927.vert,"Баршева, Мария Сергеевна",,1873,None,ж,Думай о других,1927,"Гудки : Первая книга для чтения после букваря для городских школ. Вып. 2 : Дома и на улице, М.: ""Мосполиграф"" типо-цинк. ""Мысль печатника"", 1927",1927,"Гудки : Первая книга для чтения после букваря для городских школ. Вып. 2 : Дома и на улице, М.: ""Мосполиграф"" типо-цинк. ""Мысль печатника"", 1927",realism,barsheva.dumay_o_drugih
1920s/barsheva.egorushka_v_shkole.1927.vert,"Баршева, Мария Сергеевна",,1873,None,ж,Егорушка в школе,1927,"Егорушка в школе, Москва : Работник просвещения, 1927",1927,"Егорушка в школе, Москва : Работник просвещения, 1927",realism,barsheva.egorushka_v_shkole
1920s/barsheva.katusha_pomoshnica.1927.vert,"Баршева, Мария Сергеевна",,1873,None,ж,Катюшка-помощница,1927,"Гудки : Первая книга для чтения после букваря для городских школ. Вып. 2 : Дома и на улице, М.: ""Мосполиграф"" типо-цинк. ""Мысль печатника"", 1927",1927,"Гудки : Первая книга для чтения после букваря для городских школ. Вып. 2 : Дома и на улице, М.: ""Мосполиграф"" типо-цинк. ""Мысль печатника"", 1927",realism,barsheva.katusha_pomoshnica
1920s/barsheva.lenka_monter.1927.vert,"Баршева, Мария Сергеевна",,1873,None,ж,Ленька монтер,1927,"Гудки : Первая книга для чтения после букваря для городских школ. Вып. 2 : Дома и на улице, М.: ""Мосполиграф"" типо-цинк. ""Мысль печатника"", 1927",1927,"Гудки : Первая книга для чтения после букваря для городских школ. Вып. 2 : Дома и на улице, М.: ""Мосполиграф"" типо-цинк. ""Мысль печатника"", 1927",realism,barsheva.lenka_monter
1920s/barsheva.my_i_oni.1927.vert,"Баршева, Мария Сергеевна",,1873,None,ж,Мы и они ,1927,"Гудки : Первая книга для чтения после букваря для городских школ. Вып. 2 : Дома и на улице, М.: ""Мосполиграф"" типо-цинк. ""Мысль печатника"", 1927",1927,"Гудки : Первая книга для чтения после букваря для городских школ. Вып. 2 : Дома и на улице, М.: ""Мосполиграф"" типо-цинк. ""Мысль печатника"", 1927",realism,barsheva.my_i_oni
1920s/barsheva.myshonok.1927.vert,"Баршева, Мария Сергеевна",,1873,None,ж,Мышонок,1927,"Гудки : Первая книга для чтения после букваря для городских школ. Вып. 2 : Дома и на улице, М.: ""Мосполиграф"" типо-цинк. ""Мысль печатника"", 1927",1927,"Гудки : Первая книга для чтения после букваря для городских школ. Вып. 2 : Дома и на улице, М.: ""Мосполиграф"" типо-цинк. ""Мысль печатника"", 1927",realism,barsheva.myshonok
